"scenario","sequence","event","variable","mean","sd","min","max","median"
"I6","E","Hand to face touch","Conc.s",97.1684534001059,323.747742102331,1.63064721450741e-05,8860.28513548474,1.5490472624448
"I6","E","suscept touch seq 1","Conc.s",97.2399046952445,323.987097319805,1.63182463608206e-05,8867.76754672312,1.55031266408965
"I6","E_FD","Hand to face touch","Conc.s",0.00977465944795244,0.0477876173228328,1.07466359009153e-10,1.46280444109332,6.96807262773838e-05
"I6","E_FD","suscept touch seq 1","Conc.s",101.652204002862,349.081697711928,4.38897867249363e-06,11614.2919406057,1.5137187961891
"I6","E_FD","suscept touch seq 2","Conc.s",0.00978175092965908,0.047821451800733,1.0753708465512e-10,1.46372207171477,6.97358110553097e-05
"I6","E_TT","Hand to face touch","Conc.s",0.000863746654277819,0.00409808264821399,4.00780615114138e-12,0.117101342225905,5.66055924795977e-06
"I6","E_TT","suscept touch seq 1","Conc.s",99.2741892603779,342.278673617403,1.21944883433247e-05,8615.91606828563,1.42057406555079
"I6","E_TT","suscept touch seq 2","Conc.s",0.000864324101290745,0.00410080966409548,4.01018841406826e-12,0.117187760319101,5.66468267867131e-06
"I7","E","Hand to face touch","Conc.s",81.8008486009864,291.897179096937,2.89643799826212e-06,5221.50250631295,0.891339352529107
"I7","E","suscept touch seq 1","Conc.s",81.8603398419719,292.108995490107,2.8988670226757e-06,5226.0420556264,0.891909171946218
"I7","E_FD","Hand to face touch","Conc.s",0.00972755836353136,0.0440006668587513,2.31855365360268e-11,1.06829907715476,7.67633899906893e-05
"I7","E_FD","suscept touch seq 1","Conc.s",81.6715876097184,310.096206992674,8.58962925947134e-06,9685.667305757,0.946538671073607
"I7","E_FD","suscept touch seq 2","Conc.s",0.00973470530728888,0.0440326825909574,2.32024424342541e-11,1.06894747378298,7.68165582648572e-05
"I7","E_TT","Hand to face touch","Conc.s",0.000923843354836099,0.00481025184886588,4.57553400943684e-13,0.148438780489918,6.2208407552214e-06
"I7","E_TT","suscept touch seq 1","Conc.s",81.5897611420465,295.238688477461,9.17104115824949e-07,6162.39073656135,0.976738377324565
"I7","E_TT","suscept touch seq 2","Conc.s",0.00092446296724611,0.00481342021694578,4.57889211572153e-13,0.148530659577089,6.22545689785356e-06
"I8","E","Hand to face touch","Conc.s",95.9548870008898,308.442372667911,7.55681489342435e-07,4679.77476016801,1.47520050516957
"I8","E","suscept touch seq 1","Conc.s",96.0249042494903,308.666174466958,7.56258997311437e-07,4682.79296244246,1.47622195196313
"I8","E_FD","Hand to face touch","Conc.s",0.00665137446795424,0.0397200675864731,7.63326459028858e-12,2.17713218896549,3.42672514018295e-05
"I8","E_FD","suscept touch seq 1","Conc.s",97.0942130209409,327.931756333832,9.48352026878257e-07,9972.33659054735,1.51231621381644
"I8","E_FD","suscept touch seq 2","Conc.s",0.00665623538531158,0.0397480416830622,7.63966564795768e-12,2.1785602085317,3.42915738728284e-05
"I8","E_TT","Hand to face touch","Conc.s",0.000660262095145516,0.00374959312391955,1.60479328852151e-12,0.130761265755641,3.16842139277091e-06
"I8","E_TT","suscept touch seq 1","Conc.s",99.7599372142445,324.50538918693,5.73653376272378e-05,6078.31656583971,1.49941914056557
"I8","E_TT","suscept touch seq 2","Conc.s",0.000660705789593219,0.00375210350208497,1.60575101001538e-12,0.13084582019479,3.17060689077359e-06
"I9","E","Hand to face touch","Conc.s",55.7773449444124,243.595760333677,1.16184076654023e-06,6984.35791025807,0.460837745870901
"I9","E","suscept touch seq 1","Conc.s",55.8184688974769,243.777404956508,1.1626257313389e-06,6990.55896009143,0.4612004926161
"I9","E_FD","Hand to face touch","Conc.s",0.00612401137284019,0.0304026080724674,3.13736210187637e-11,0.876707593301998,3.62507305672835e-05
"I9","E_FD","suscept touch seq 1","Conc.s",55.6948544245997,230.93207043383,1.25721556456037e-06,6349.56647363424,0.429704548868215
"I9","E_FD","suscept touch seq 2","Conc.s",0.00612848350611072,0.0304250465334064,3.1394484603101e-11,0.877393499161602,3.6274231845849e-05
"I9","E_TT","Hand to face touch","Conc.s",0.000686666125769829,0.00558753853848714,6.33189116641836e-12,0.389955585338413,3.02005940847027e-06
"I9","E_TT","suscept touch seq 1","Conc.s",59.4359008543904,254.439896324707,6.8930868052301e-06,8046.60911332044,0.4651873885373
"I9","E_TT","suscept touch seq 2","Conc.s",0.000687132828489995,0.0055915352257742,6.33605663700476e-12,0.39024860739535,3.02215126361111e-06
"baseline","E","Hand to face touch","Conc.s",100.822759827008,351.482405214815,1.25987160982063e-06,10763.0754552254,1.47310508005141
"baseline","E","suscept touch seq 1","Conc.s",100.896711145812,351.744880409396,1.26072237643784e-06,10771.3666134083,1.47434658339802
"baseline","E_FD","Hand to face touch","Conc.s",0.0122040753706289,0.0521664444604925,7.19869187348268e-11,1.3567124728976,0.000112110909611573
"baseline","E_FD","suscept touch seq 1","Conc.s",98.1213267528878,329.134280211224,8.55427239587553e-07,7150.80916739594,1.46683673989892
"baseline","E_FD","suscept touch seq 2","Conc.s",0.0122129807825133,0.0522041906676409,7.20405813920786e-11,1.35779558275519,0.000112197673428723
"baseline","E_TT","Hand to face touch","Conc.s",0.00118794804124938,0.00695589247106602,1.47214572752849e-11,0.304494229099992,9.81940828739724e-06
"baseline","E_TT","suscept touch seq 1","Conc.s",103.244608381593,364.526126133897,3.87174550317124e-05,9451.29278769387,1.51249982304893
"baseline","E_TT","suscept touch seq 2","Conc.s",0.00118874638877635,0.00696055066980374,1.4731822594064e-11,0.304691401501937,9.82624284435265e-06
